contributor,dataset,label,NA,NT,NR,NOR,ORR,NAR_mean,NAR_median,NAR_std,NAR_gini,NAR_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR,NCAR_mean,NCAR_median,NCAR_std,NCAR_gini,NCAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NTR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_gini,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCA_mean,DCA_median,DCA_std,DCA_gini,DCA_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR
soto-automation[bot],test,Bot,22,3,1,1,1.0,22.0,22.0,0.0,0.0,0.0,7.333,4.0,6.658,0.364,6.0,22.0,22.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2016.022,2016.022,0.0,0.0,0.0,,,0.0,0.0,,96.001,106.461,70.969,0.398,159.346,83.738,89.931,74.927,0.47,163.674
christopherrabotin,test,Human,218,12,18,15,0.833,12.111,1.0,28.406,0.796,0.0,18.167,12.5,18.939,0.438,11.0,3.028,1.0,4.108,0.532,2.0,2.444,1.0,3.365,0.5,0.0,9.021,0.0,28.984,0.777,0.669,15.883,3.496,24.868,0.705,16.961,8.19,0.383,20.214,0.833,6.412,10.014,0.468,22.793,0.821,7.964
kawax,test,Bot,217,10,14,3,0.214,15.5,6.0,32.505,0.689,6.5,21.7,3.0,45.006,0.757,9.25,2.17,1.0,4.202,0.5,0.0,1.786,1.0,1.718,0.363,0.75,0.961,0.0,4.338,0.716,0.0,3.911,0.327,7.972,0.8,2.994,2.237,0.127,6.01,0.858,0.731,4.203,0.327,8.605,0.799,2.841
review-notebook-app[bot],test,Bot,280,1,149,111,0.745,1.879,1.0,2.14,0.393,1.0,280.0,280.0,0.0,0.0,0.0,1.081,1.0,0.37,0.072,0.0,1.0,1.0,0.0,0.0,0.0,0.058,0.0,0.503,0.668,0.0,0.724,0.346,0.964,0.587,0.745,0.723,0.336,0.973,0.593,0.743,,,0.0,0.0,
gokrazy-bot,test,Bot,136,5,6,2,0.333,22.667,31.5,14.922,0.297,21.75,27.2,28.0,2.049,0.035,4.0,1.971,2.0,0.747,0.186,0.0,4.5,5.0,1.225,0.093,0.0,0.021,0.001,0.042,0.732,0.031,9.864,0.032,35.025,0.93,0.18,4.979,0.014,25.255,0.964,0.052,5.169,0.01,25.72,0.962,0.053
discoursebot,test,Bot,214,2,2,1,0.5,107.0,107.0,149.907,0.495,106.0,107.0,107.0,91.924,0.304,65.0,71.333,19.0,106.613,0.601,96.5,1.5,1.5,0.707,0.167,0.5,726.383,116.729,1158.513,0.446,1031.21,11.348,11.348,14.112,0.44,9.979,10.337,5.095,14.365,0.616,11.339,13.163,6.184,17.777,0.616,13.17
paleolimbot,test,Human,238,13,24,9,0.375,9.917,3.0,14.634,0.647,9.25,18.308,15.0,26.155,0.613,21.0,1.676,1.0,1.56,0.33,1.0,2.0,1.0,1.474,0.342,2.0,1.46,0.0,5.6,0.768,0.069,3.03,0.232,7.396,0.815,2.475,2.677,0.319,6.21,0.792,2.471,2.557,0.152,6.997,0.841,1.42
mrfoxtalbot,test,Human,53,4,6,2,0.333,8.833,3.0,15.303,0.632,1.5,13.25,7.0,16.761,0.533,10.75,3.118,2.0,3.723,0.502,2.0,1.833,1.5,0.983,0.258,1.75,39.406,0.002,94.319,0.73,0.542,81.029,3.031,125.353,0.717,140.086,37.815,2.028,78.563,0.798,26.945,44.347,5.153,63.201,0.688,84.35
mgechev,test,Human,74,10,9,2,0.222,8.222,3.0,8.423,0.498,8.0,7.4,2.0,15.756,0.697,3.75,3.7,1.0,5.42,0.577,2.0,2.0,2.0,1.118,0.284,2.0,52.026,0.0,126.008,0.685,7.383,60.065,7.577,92.526,0.718,83.955,29.887,0.219,79.743,0.873,7.561,23.934,0.175,54.764,0.837,20.188
kodebot,test,Human,52,4,4,2,0.5,13.0,6.5,16.99,0.558,13.0,13.0,3.0,21.37,0.644,12.5,7.429,3.0,8.203,0.538,11.5,2.25,2.5,0.957,0.194,1.25,136.341,0.016,346.783,0.732,16.005,144.37,26.893,295.449,0.744,33.902,35.698,0.399,116.775,0.894,8.831,76.232,0.27,222.908,0.878,18.035
nodebb-misty,test,Bot,195,4,21,2,0.095,9.286,8.0,9.587,0.324,2.0,48.75,33.0,53.699,0.499,49.75,1.413,1.0,1.488,0.267,0.0,1.667,2.0,0.483,0.133,1.0,3.597,0.0,22.801,0.867,0.0,5.461,0.114,22.999,0.927,0.308,6.415,0.089,22.388,0.912,0.296,16.542,0.223,38.01,0.828,11.418
uewbot,test,Human,101,7,1,1,1.0,101.0,101.0,0.0,0.0,0.0,14.429,10.0,19.646,0.583,11.5,101.0,101.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,2169.245,2169.245,0.0,0.0,0.0,,,0.0,0.0,,21.692,1.266,63.997,0.821,17.417,15.999,2.459,28.169,0.754,16.761
haxe-ci,test,Bot,112,1,1,1,1.0,112.0,112.0,0.0,0.0,0.0,112.0,112.0,0.0,0.0,0.0,112.0,112.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1999.253,1999.253,0.0,0.0,0.0,,,0.0,0.0,,18.011,2.206,43.606,0.796,13.828,,,0.0,0.0,
codenirvana,test,Human,6,3,3,1,0.333,2.0,2.0,1.0,0.222,1.0,2.0,1.0,1.732,0.333,1.5,2.0,2.0,1.0,0.222,1.0,1.333,1.0,0.577,0.167,0.5,0.197,0.024,0.321,0.459,0.283,300.115,300.115,358.254,0.422,253.324,120.164,0.564,243.047,0.768,46.767,184.668,0.564,319.364,0.666,276.718
justinsb,test,Human,215,8,17,8,0.471,12.647,3.0,20.224,0.688,4.0,26.875,36.0,22.261,0.416,38.0,1.641,1.0,1.247,0.307,1.0,1.706,1.0,0.92,0.264,1.0,1.245,0.0,4.489,0.764,0.049,4.868,0.098,14.83,0.878,1.918,3.719,0.157,12.024,0.873,1.594,3.727,0.123,11.588,0.872,1.556
aviary2-wf,test,Bot,88,1,18,2,0.111,4.889,1.0,11.636,0.711,0.75,88.0,88.0,0.0,0.0,0.0,1.796,1.0,1.837,0.374,1.0,1.0,1.0,0.0,0.0,0.0,17.42,0.0,53.272,0.656,0.176,27.231,10.765,36.755,0.626,28.664,24.835,10.704,33.687,0.645,28.895,,,0.0,0.0,
thibaultjanbeyer,test,Human,32,10,4,3,0.75,8.0,3.5,10.739,0.547,6.5,3.2,3.0,2.044,0.338,3.5,6.4,2.0,9.864,0.588,1.0,3.75,3.5,2.5,0.317,2.25,1.341,0.306,1.805,0.529,2.324,327.041,34.866,608.45,0.723,361.063,42.415,0.069,222.313,0.963,0.202,45.339,0.082,229.818,0.96,0.217
tf-security,test,Bot,37,4,6,1,0.167,6.167,4.5,5.076,0.401,4.75,9.25,11.0,3.5,0.142,1.75,3.7,3.0,2.111,0.246,0.75,3.0,3.0,1.095,0.167,0.75,20.208,0.001,58.459,0.871,0.244,186.207,123.674,217.448,0.553,145.795,52.165,0.001,133.171,0.86,20.659,51.133,0.001,136.43,0.875,15.604
tsherif,test,Human,15,1,1,1,1.0,15.0,15.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,288.223,288.223,0.0,0.0,0.0,,,0.0,0.0,,20.587,18.056,17.401,0.395,16.405,,,0.0,0.0,
dantharejabot,test,Bot,146,6,1,1,1.0,146.0,146.0,0.0,0.0,0.0,24.333,30.0,14.569,0.292,19.0,146.0,146.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,1425.144,1425.144,0.0,0.0,0.0,,,0.0,0.0,,9.829,0.178,26.494,0.875,1.782,8.118,0.103,21.845,0.878,1.134
dscbot,test,Bot,74,4,13,1,0.077,5.692,6.0,2.84,0.272,4.0,18.5,17.0,16.921,0.412,27.5,2.643,2.0,1.129,0.199,2.0,2.385,2.0,0.961,0.179,0.0,34.018,0.005,145.279,0.931,0.827,45.653,26.245,53.074,0.586,56.214,29.933,0.008,96.202,0.853,24.995,30.245,0.006,99.716,0.861,24.11
dawsbot,test,Human,6,5,4,3,0.75,1.5,1.5,0.577,0.167,1.0,1.2,1.0,0.447,0.133,0.0,1.2,1.0,0.447,0.133,0.0,1.5,1.5,0.577,0.167,1.0,0.054,0.0,0.12,0.0,0.0,176.467,12.747,336.137,0.732,189.117,141.227,0.269,301.58,0.785,25.379,176.52,12.852,336.1,0.732,188.958
xprobebot,test,Bot,47,3,6,2,0.333,7.833,7.5,3.312,0.195,2.5,15.667,7.0,15.011,0.369,13.0,1.119,1.0,0.395,0.098,0.0,1.167,1.0,0.408,0.119,0.0,2.391,0.0,13.656,0.648,0.0,34.502,0.183,64.927,0.793,49.6,32.935,0.699,62.005,0.789,45.195,25.24,0.137,53.818,0.823,13.758
leleuj,test,Human,129,8,34,5,0.147,3.794,3.0,3.245,0.441,4.75,16.125,5.0,29.167,0.685,9.75,1.265,1.0,0.744,0.187,0.0,1.735,1.0,1.421,0.338,1.0,0.006,0.0,0.032,0.738,0.0,7.741,0.005,31.391,0.928,0.416,6.113,0.005,28.034,0.943,0.126,4.94,0.009,12.997,0.878,0.576
minddocbot,test,Bot,202,5,5,1,0.2,40.4,8.0,51.984,0.586,56.0,40.4,20.0,57.8,0.566,6.0,3.258,1.0,3.469,0.48,5.0,2.0,1.0,1.732,0.36,1.0,20.136,0.0,93.017,0.886,0.011,15.338,0.011,22.765,0.695,23.972,10.866,0.004,19.622,0.765,23.978,2.638,0.003,7.541,0.89,0.005
transifex-integration[bot],test,Bot,282,4,22,19,0.864,12.818,6.0,15.686,0.563,11.75,70.5,33.5,96.955,0.574,60.0,6.267,3.0,9.049,0.575,5.0,1.955,1.0,1.09,0.276,2.0,0.108,0.003,0.2,0.666,0.124,0.694,0.418,0.821,0.576,0.855,0.126,0.003,0.408,0.891,0.023,0.2,0.001,0.554,0.867,0.104
ix-ai-bot,test,Bot,91,3,5,1,0.2,18.2,16.0,10.378,0.268,5.0,30.333,32.0,22.546,0.33,22.5,2.676,2.0,2.409,0.417,2.75,2.8,3.0,0.447,0.057,0.0,14.536,0.0,44.838,0.811,1.826,41.428,0.116,81.72,0.809,18.932,20.682,0.106,57.171,0.88,2.025,19.672,0.092,54.522,0.868,4.285
ampprojectbot,test,Bot,72,7,2,1,0.5,36.0,36.0,22.627,0.222,16.0,10.286,7.0,8.22,0.381,9.5,3.13,2.0,2.201,0.344,1.5,3.5,3.5,0.707,0.071,0.5,48.843,0.011,142.576,0.831,12.004,16.579,6.024,31.874,0.713,17.991,20.96,0.013,79.04,0.886,7.461,21.179,0.012,80.163,0.891,6.691
giotherobot,test,Human,32,8,18,13,0.722,1.778,1.0,2.264,0.392,0.0,4.0,1.0,4.986,0.539,4.25,1.391,1.0,0.941,0.242,0.0,1.167,1.0,0.514,0.13,0.0,9.617,0.0,33.908,0.587,0.0,74.01,73.45,67.811,0.469,109.986,59.658,51.665,64.975,0.557,113.488,71.487,73.297,72.496,0.512,112.188
demoncoder95,test,Human,111,6,3,1,0.333,37.0,2.0,60.622,0.631,52.5,18.5,13.0,20.107,0.47,10.75,15.857,4.0,18.078,0.559,28.5,2.667,1.0,2.887,0.417,2.5,78.251,0.281,185.912,0.762,24.719,4.486,0.949,7.868,0.716,3.761,5.224,0.031,25.84,0.948,0.267,5.739,0.028,28.559,0.951,0.186
libbybot,test,Bot,197,5,3,1,0.333,65.667,6.0,105.083,0.619,91.5,39.4,2.0,82.537,0.765,5.0,13.133,4.0,17.667,0.613,22.0,1.667,1.0,1.155,0.267,1.0,31.449,0.841,46.178,0.491,40.795,8.926,4.453,13.413,0.632,9.636,3.044,0.729,6.874,0.761,1.389,7.811,2.582,12.854,0.678,10.358
jennybc,test,Human,200,12,19,7,0.368,10.526,1.0,21.593,0.754,4.5,16.667,9.5,15.382,0.475,19.25,3.226,2.0,5.029,0.511,2.75,2.789,1.0,3.102,0.491,2.0,8.705,0.002,29.979,0.842,0.892,10.475,1.0,51.431,0.873,3.765,5.923,0.265,31.012,0.899,1.512,6.826,0.261,35.214,0.903,2.328
danielnetodotcom,test,Human,245,6,2,1,0.5,122.5,122.5,166.17,0.48,117.5,40.833,8.0,60.198,0.655,55.75,35.0,17.0,41.725,0.584,54.0,4.5,4.5,2.121,0.167,1.5,74.578,26.376,113.934,0.547,90.496,0.83,0.561,1.016,0.548,0.713,2.16,0.214,5.712,0.833,1.113,3.368,0.359,7.818,0.807,2.677
wooden-robot,test,Human,69,2,69,67,0.971,1.0,1.0,0.0,0.0,0.0,34.5,34.5,47.376,0.486,33.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.903,17.928,44.432,0.62,38.11,31.903,17.928,44.432,0.62,38.11,9.903,9.903,0.846,0.03,0.598
depfu-staging[bot],test,Bot,163,5,3,2,0.667,54.333,15.0,77.848,0.573,70.0,32.6,7.0,56.818,0.663,6.0,20.375,8.5,26.801,0.625,27.5,4.0,4.0,1.0,0.111,1.0,0.044,0.014,0.078,0.552,0.042,177.938,0.049,470.341,0.857,0.471,7.691,0.001,97.782,0.993,0.001,0.038,0.001,0.15,0.881,0.016
refractalize,test,Human,14,6,7,5,0.714,2.0,2.0,1.414,0.306,1.0,2.333,1.0,2.805,0.452,0.75,1.4,1.0,0.699,0.214,0.75,1.286,1.0,0.488,0.159,0.5,0.101,0.0,0.298,0.621,0.004,114.677,0.314,201.078,0.755,118.169,79.469,0.246,173.137,0.83,11.146,113.433,0.246,201.831,0.761,118.307
stakater-user,test,Bot,299,5,17,1,0.059,17.588,10.0,31.093,0.613,11.0,59.8,11.0,77.031,0.594,104.0,2.3,2.0,2.328,0.41,1.0,1.529,1.0,0.717,0.226,1.0,2.082,0.0,8.131,0.823,0.122,7.973,1.213,16.251,0.783,7.512,4.36,0.104,11.825,0.852,2.035,4.678,0.117,12.893,0.838,2.097
robot-clickhouse,test,Bot,151,7,1,1,1.0,151.0,151.0,0.0,0.0,0.0,21.571,14.0,22.218,0.507,26.5,151.0,151.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,146.978,146.978,0.0,0.0,0.0,,,0.0,0.0,,0.98,0.004,3.779,0.931,0.003,0.617,0.003,2.168,0.916,0.003
krew-release-bot,test,Bot,300,2,2,2,1.0,150.0,150.0,0.0,0.0,0.0,150.0,150.0,0.0,0.0,0.0,1.014,1.0,0.116,0.013,0.0,1.0,1.0,0.0,0.0,0.0,0.55,0.0,6.54,0.517,0.0,6.067,0.001,12.86,0.814,5.431,6.53,0.001,14.123,0.816,6.014,6.067,0.001,12.86,0.814,5.431
kiwitcms-bot,test,Bot,269,6,2,1,0.5,134.5,134.5,177.484,0.467,125.5,44.833,34.0,47.339,0.507,86.0,38.429,31.0,41.529,0.536,55.0,3.0,3.0,0.0,0.0,0.0,265.127,110.376,417.122,0.689,305.513,52.865,0.278,86.924,0.715,83.277,8.109,0.002,37.24,0.931,0.238,8.321,0.002,38.281,0.933,0.193
ladybugbot,test,Bot,13,3,2,2,1.0,6.5,6.5,4.95,0.269,3.5,4.333,6.0,2.887,0.256,2.5,4.333,3.0,3.215,0.308,3.0,2.5,2.5,0.707,0.1,0.5,154.412,0.018,267.433,0.667,231.608,192.354,192.354,30.892,0.057,21.844,70.662,0.009,118.382,0.746,114.556,70.662,0.009,118.382,0.746,114.556
kennethanceyer,test,Human,110,5,11,3,0.273,10.0,4.0,18.868,0.66,7.5,22.0,29.0,20.761,0.455,29.0,5.0,3.0,4.117,0.436,6.5,1.818,1.0,1.168,0.3,2.0,25.37,0.02,48.528,0.722,20.355,61.884,23.454,84.211,0.64,67.021,17.043,0.001,45.131,0.856,18.358,15.164,0.001,37.044,0.841,18.477
chrisguttandin,test,Human,265,4,100,2,0.02,2.65,3.0,1.266,0.263,1.0,66.25,41.0,79.294,0.535,71.25,1.456,1.0,0.725,0.23,1.0,1.75,2.0,0.796,0.24,1.0,0.0,0.0,0.004,0.821,0.0,0.344,0.058,0.945,0.799,0.167,0.236,0.023,0.798,0.835,0.102,0.185,0.0,0.732,0.877,0.05
keithgillette,test,Human,10,4,7,7,1.0,1.429,1.0,0.787,0.229,0.5,2.5,2.5,1.291,0.25,1.5,1.111,1.0,0.333,0.089,0.0,1.0,1.0,0.0,0.0,0.0,1.842,0.0,5.526,0.0,0.0,211.424,73.873,266.002,0.61,321.376,189.774,26.436,257.159,0.641,271.454,160.181,72.747,201.404,0.597,227.872
codefactor-io[bot],test,Bot,226,6,48,44,0.917,4.708,3.0,7.724,0.517,4.25,37.667,29.0,25.61,0.33,25.75,2.935,2.0,2.957,0.429,2.0,2.229,2.5,1.153,0.277,2.0,0.37,0.001,1.757,0.914,0.01,10.373,4.84,16.229,0.624,13.8,3.63,0.001,10.607,0.852,2.036,3.057,0.001,8.159,0.851,1.724
volcoma,test,Human,26,4,11,5,0.455,2.364,1.0,2.248,0.42,1.5,6.5,2.5,8.347,0.5,5.0,1.733,1.0,0.961,0.272,1.0,1.091,1.0,0.302,0.076,0.0,6.0,0.0,13.668,0.654,1.908,132.401,78.196,167.112,0.615,137.231,77.745,13.814,138.511,0.754,78.184,93.537,78.09,127.872,0.598,96.43
phofl,test,Human,214,12,17,10,0.588,12.588,4.0,20.543,0.649,8.0,17.833,13.5,21.879,0.537,19.0,1.814,1.0,1.627,0.354,1.0,2.647,2.0,2.029,0.376,2.0,0.327,0.0,2.172,0.879,0.014,3.401,0.041,15.338,0.942,0.306,2.049,0.019,11.501,0.953,0.161,2.562,0.016,13.513,0.956,0.164
wojtek0806,test,Human,64,2,4,1,0.25,16.0,17.5,4.83,0.133,3.5,32.0,32.0,29.698,0.328,21.0,1.882,1.0,1.25,0.318,2.0,2.0,2.0,0.0,0.0,0.0,11.464,0.0,36.889,0.782,0.089,52.22,9.732,106.125,0.766,48.999,33.54,0.721,82.836,0.82,22.914,0.133,0.012,0.317,0.766,0.086
my-renovate[bot],test,Bot,207,5,8,1,0.125,25.875,4.5,50.3,0.708,10.25,41.4,9.0,54.243,0.578,49.0,9.409,2.0,25.485,0.739,5.25,2.75,2.0,1.165,0.193,1.25,4.529,0.002,13.391,0.829,0.032,5.624,0.277,17.472,0.881,0.454,1.057,0.002,6.667,0.955,0.095,1.129,0.002,5.134,0.927,0.119
tizendocsbot,test,Bot,97,1,1,1,1.0,97.0,97.0,0.0,0.0,0.0,97.0,97.0,0.0,0.0,0.0,97.0,97.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1926.606,1926.606,0.0,0.0,0.0,,,0.0,0.0,,20.069,0.668,41.57,0.808,17.902,,,0.0,0.0,
ericgio,test,Human,23,5,2,1,0.5,11.5,11.5,14.849,0.457,10.5,4.6,2.0,5.273,0.435,1.0,11.5,11.5,14.849,0.457,10.5,3.0,3.0,2.828,0.333,2.0,18.497,18.497,26.158,0.0,18.497,254.262,254.262,0.0,0.0,0.0,13.239,0.194,54.237,0.936,0.432,26.1,0.213,76.244,0.886,0.474
backlog-helper[bot],test,Bot,143,2,11,1,0.091,13.0,11.0,11.082,0.442,16.0,71.5,71.5,86.974,0.43,61.5,1.265,1.0,1.126,0.192,0.0,1.273,1.0,0.467,0.156,0.5,4.664,0.0,19.435,0.582,0.0,14.94,3.124,23.684,0.726,19.955,15.495,3.752,23.192,0.699,23.994,23.419,13.298,28.736,0.622,37.767
johnmay,test,Human,148,12,9,6,0.667,16.444,4.0,37.799,0.743,3.0,12.333,7.5,12.879,0.524,13.25,5.692,2.5,7.791,0.582,5.0,2.667,2.0,2.449,0.352,0.0,39.244,0.278,73.241,0.672,37.403,43.024,2.716,94.399,0.803,35.848,14.258,0.104,48.522,0.895,3.62,19.683,0.198,59.356,0.884,5.973
osg-bot,test,Bot,256,4,1,1,1.0,256.0,256.0,0.0,0.0,0.0,64.0,61.0,40.158,0.287,24.5,256.0,256.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2190.515,2190.515,0.0,0.0,0.0,,,0.0,0.0,,8.59,0.001,22.884,0.832,6.097,6.536,0.001,22.217,0.882,1.507
pfrenssen,test,Human,50,12,10,6,0.6,5.0,2.5,5.812,0.528,3.5,4.167,1.5,7.056,0.597,2.25,2.778,1.5,3.439,0.482,1.75,2.2,2.0,1.398,0.318,1.75,27.256,0.003,84.369,0.79,2.302,65.903,21.721,99.226,0.682,95.077,32.877,2.054,68.01,0.794,22.06,38.955,1.29,79.79,0.8,24.782
dzbaker,test,Bot,110,9,13,2,0.154,8.462,4.0,8.432,0.48,10.0,12.222,11.0,10.01,0.426,13.0,1.746,2.0,0.967,0.265,1.0,3.615,3.0,2.103,0.288,2.0,11.805,0.0,59.155,0.929,0.064,21.986,0.054,62.774,0.897,0.205,19.329,0.044,64.892,0.923,0.204,34.909,0.107,85.882,0.869,0.309
saibotk,test,Human,218,13,23,17,0.739,9.478,1.0,23.351,0.764,5.5,16.769,11.0,20.761,0.581,18.0,4.037,1.0,8.62,0.631,2.0,1.826,1.0,1.946,0.366,1.0,3.272,0.0,11.216,0.809,0.291,19.253,10.838,25.916,0.621,22.514,5.517,0.098,15.624,0.871,1.459,5.26,0.067,14.774,0.867,1.497
dbwiddis,test,Human,168,11,14,4,0.286,12.0,11.5,10.684,0.473,13.5,15.273,11.0,16.787,0.515,13.5,1.931,1.0,1.469,0.348,1.0,2.5,2.0,1.653,0.324,1.5,1.516,0.0,5.251,0.799,0.209,7.547,0.752,16.356,0.797,5.62,4.676,0.333,12.461,0.841,3.082,5.474,0.269,14.043,0.831,3.876
flankbot,test,Bot,235,6,10,1,0.1,23.5,21.5,18.216,0.417,28.25,39.167,21.5,59.818,0.592,13.75,1.193,1.0,0.477,0.14,0.0,2.4,2.5,1.35,0.292,2.75,0.199,0.0,1.868,0.925,0.0,1.617,0.041,8.395,0.941,0.107,1.522,0.016,7.863,0.941,0.107,0.575,0.002,2.555,0.923,0.112
davehunt,test,Human,12,5,2,2,1.0,6.0,6.0,1.414,0.083,1.0,2.4,1.0,2.191,0.4,2.0,2.4,3.0,1.342,0.267,2.0,2.5,2.5,0.707,0.1,0.5,23.916,0.047,53.326,0.665,0.227,143.367,32.988,243.454,0.675,145.654,63.005,0.026,151.852,0.837,32.972,81.932,0.026,188.431,0.814,32.975
metworkbot,test,Bot,300,2,28,1,0.036,10.714,5.0,23.095,0.7,4.75,150.0,150.0,42.426,0.1,30.0,1.456,1.0,1.399,0.281,0.0,1.571,2.0,0.504,0.156,1.0,2.306,0.0,16.391,0.778,0.0,1.729,0.04,5.344,0.887,0.599,2.774,0.121,13.816,0.883,0.827,7.09,1.184,25.913,0.809,6.113
kaitai-bot,test,Bot,121,1,4,1,0.25,30.25,2.0,57.169,0.713,28.75,121.0,121.0,0.0,0.0,0.0,15.125,1.0,22.389,0.664,24.0,1.0,1.0,0.0,0.0,0.0,3.526,0.0,9.636,0.638,0.395,15.585,0.008,32.278,0.797,11.427,1.144,0.002,8.441,0.98,0.004,,,0.0,0.0,
brandonbloom,test,Human,30,6,11,8,0.727,2.727,1.0,2.832,0.467,2.5,5.0,1.5,7.51,0.6,3.25,2.5,1.0,2.747,0.467,1.5,1.182,1.0,0.405,0.126,0.0,0.188,0.0,0.282,0.079,0.482,153.035,61.087,227.392,0.603,86.473,58.125,0.189,155.461,0.848,46.907,48.645,45.167,50.828,0.529,68.114
warrenweckesser,test,Human,186,10,22,6,0.273,8.455,4.0,10.654,0.572,8.25,18.6,9.0,29.882,0.627,9.5,1.771,1.0,1.235,0.302,1.0,1.864,1.0,1.699,0.371,1.0,5.896,0.0,24.424,0.834,0.599,15.206,2.053,40.269,0.794,13.354,11.895,0.965,35.304,0.838,7.662,12.068,1.442,27.504,0.77,12.899
thebusybot,test,Bot,7,3,2,1,0.5,3.5,3.5,2.121,0.214,1.5,2.333,1.0,2.309,0.381,2.0,1.4,1.0,0.894,0.229,0.0,1.5,1.5,0.707,0.167,0.5,94.846,0.0,212.082,0.0,0.0,210.926,176.95,127.817,0.278,159.088,219.655,210.601,105.513,0.245,144.356,210.926,176.95,127.817,0.278,159.088
xvik,test,Human,158,9,22,5,0.227,7.182,3.0,11.24,0.63,5.0,17.556,3.0,27.96,0.688,15.0,1.881,1.0,1.99,0.385,1.0,2.0,1.5,1.662,0.347,1.0,2.609,0.0,9.982,0.811,0.03,23.163,3.889,40.88,0.738,23.96,13.641,0.609,31.957,0.825,16.184,17.001,1.294,33.824,0.768,21.627
keycloak-bot,test,Bot,49,4,6,1,0.167,8.167,8.0,3.488,0.201,6.0,12.25,12.5,9.215,0.362,9.25,1.089,1.0,0.288,0.074,0.0,1.667,1.5,0.816,0.233,1.0,0.025,0.0,0.083,0.12,0.0,25.492,0.014,84.517,0.913,0.122,23.391,0.015,81.147,0.92,0.148,41.229,0.128,107.515,0.865,0.304
zx2c4-bot,test,Bot,15,3,4,2,0.5,3.75,3.5,2.754,0.35,3.75,5.0,2.0,5.196,0.4,4.5,3.0,2.0,2.345,0.347,1.0,1.25,1.0,0.5,0.15,0.25,212.424,1.038,368.135,0.65,210.371,239.485,100.693,349.711,0.623,298.099,144.29,2.863,236.561,0.739,201.513,248.176,210.455,190.622,0.381,159.024
codegather,test,Human,23,4,1,1,1.0,23.0,23.0,0.0,0.0,0.0,5.75,3.5,5.56,0.402,3.75,23.0,23.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1079.605,1079.605,0.0,0.0,0.0,,,0.0,0.0,,49.073,0.217,153.292,0.902,0.977,149.433,0.203,254.826,0.714,260.614
tykbot[bot],test,Bot,248,2,3,1,0.333,82.667,114.0,67.678,0.333,62.0,124.0,124.0,45.255,0.129,32.0,11.273,8.5,10.379,0.461,13.0,2.0,2.0,0.0,0.0,0.0,26.637,0.975,47.529,0.771,40.592,12.125,6.192,16.471,0.603,13.835,3.403,0.005,13.448,0.937,0.091,0.327,0.004,2.977,0.978,0.006
zephyrbot,test,Bot,14,3,1,1,1.0,14.0,14.0,0.0,0.0,0.0,4.667,4.0,1.155,0.095,1.0,14.0,14.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,124.191,124.191,0.0,0.0,0.0,,,0.0,0.0,,9.553,0.865,19.356,0.779,11.331,9.26,0.001,22.887,0.845,2.527
nethbot,test,Bot,139,6,9,2,0.222,15.444,6.0,22.634,0.641,19.0,23.167,12.5,29.647,0.582,23.75,2.172,1.0,2.059,0.392,2.0,1.444,1.0,1.014,0.256,0.0,6.947,0.0,22.02,0.804,0.721,22.321,2.109,45.268,0.757,22.179,13.412,0.925,33.602,0.82,15.349,19.383,1.516,44.694,0.801,21.127
auto-merge-bot[bot],test,Bot,68,4,5,3,0.6,13.6,14.0,8.989,0.306,8.0,17.0,17.0,18.475,0.471,32.0,2.615,2.0,1.577,0.206,0.0,2.4,2.0,0.894,0.133,0.0,36.52,0.001,119.091,0.913,0.0,48.363,19.757,68.718,0.663,74.709,32.218,0.001,65.975,0.802,22.783,30.422,0.001,65.964,0.819,21.136
jslegendre,test,Human,8,3,7,6,0.857,1.143,1.0,0.378,0.107,0.0,2.667,2.0,2.082,0.333,2.0,1.143,1.0,0.378,0.107,0.0,1.143,1.0,0.378,0.107,0.0,0.004,0.0,0.012,0.0,0.0,291.181,69.341,547.95,0.69,71.122,249.588,56.084,512.169,0.734,75.561,368.34,33.274,692.592,0.721,375.397
